name,price,rating,category,features
Samsung RR20H2723CU 183 L 3 Star Single Door Refrigerator,"₹16,590",--rating: 4.25;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung RT40H28U3F 236 L 3 Star Double Door Refrigerator,"₹29,490",--rating: 4.5;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '236 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free', 'Door Alarm']"
Samsung RR20H1723WR 183 L 3 Star Single Door Refrigerator,"₹15,990",--rating: 4.2;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung RT40H28W3F 236 L 3 Star Double Door Refrigerator,"₹28,490",--rating: 4.25;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '236 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Door Alarm']"
Samsung RR20H28249R 183 L 4 Star Single Door Refrigerator,"₹16,990",--rating: 4;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung RT40H30W2Q 256 L 2 Star Double Door Refrigerator,"₹29,190",--rating: 4.45;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '256 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Deodorizer']"
Samsung RR20H2723S8 183 L 3 Star Single Door Refrigerator,"₹17,890",--rating: 4.1;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung RR21H2H24RZ 189 L 4 Star Single Door Refrigerator,"₹19,590",--rating: 4.7;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '189 L Capacity', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung RR21H2H24HS 189 L 4 Star Single Door Refrigerator,"₹17,890",--rating: 4;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '189 L Capacity', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung RR21H2H24HT 189 L 4 Star Single Door Refrigerator,"₹17,890",--rating: 4.45;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '189 L Capacity', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Rockwell 250SDU 250 L Single Door Deep Freezer,"₹20,799",--rating: 4.05;,Refrigerator,"['Chest Freezer', 'Gross Capacity: 250 L & Net Capacity: 199 L Capacity', '4 Star Energy Rating', 'Convertible', 'Door Lock', 'Heavy-Duty Compressor', '4 years Product Warranty']"
Godrej DH ESNCH 525E 2HCLP RW 505 L Double Door Deep Freezer,"₹28,400",--rating: 4.4;,Refrigerator,"['Multi Door', '505 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock']"
Godrej RF EON 244BN RI 223 L 2 Star Double Door Refrigerator,"₹22,790",--rating: 4.2;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '223 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Door Lock']"
Haier HFC-588DPW5 524 L Double Door Deep Freezer,"₹33,612",--rating: 4.75;,Refrigerator,"['Single Door', '524 L Capacity', '5 Star Energy Rating', 'Frost Free', 'Door Lock', 'Heavy Duty Compressor', '4 years Product Warranty']"
Haier HFC-230SPW4 218 L Single Door Deep Freezer,"₹23,000",--rating: 4.7;,Refrigerator,"['Single Door', '218 L Capacity', '4 Star Energy Rating', 'Frost Free', 'Door Lock', 'Heavy Duty Compressor', '4 years Product Warranty']"
Rockwell GFR550DDUC-5S 491 L Double Door Deep Freezer,"₹42,541",--rating: 4.15;,Refrigerator,"['Chest Freezer', '491 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock', 'Heavy Duty Compressor', '5 years Product Warranty']"
Haier HFC-500DPW5 439 L Double Door Deep Freezer,"₹30,990",--rating: 4.35;,Refrigerator,"['Single Door', '439 L Capacity', '5 Star Energy Rating', 'Frost Free', 'Door Lock', 'Heavy Duty Compressor', '4 years Product Warranty']"
Haier HRD-2355PRH-N 215 L 5 Star Single Door Refrigerator,"₹21,499",--rating: 4.35;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '215 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Deodorizer', 'Door Lock', 'Removable Gasket']"
Haier HRD-2062CMV-N 185 L 2 Star Single Door Refrigerator,"₹12,990",--rating: 4.15;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']"
Kenstar 300VCF3DDKS26W 323 L Double Door Deep Freezer,"₹21,490",--rating: 4.2;,Refrigerator,"['Chest Freezer', '323 L Capacity', '3 Star Energy Rating', 'Frost Free', 'Door Lock', '1 year Product Warranty', '5 years Compressor Warranty']"
Godrej DH EPenta 325C 31 CMFH2M Rw 300 L 4 Star Double Door Deep Freezer,"₹24,500",--rating: 4.1;,Refrigerator,"['Multi Door', '300 L Capacity', '4 Star Energy Rating', 'Door Lock', '1 year Product Warranty', '5 years Compressor Warranty']"
Bosch CST18W35PI 187 L 5 Star Single Door Refrigerator,"₹19,990",--rating: 4.3;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '187 L Capacity', '5 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Haier HRB-600MP 520 L 3 Star French Door Refrigerator (Vouge Lumiere),"₹1,36,290",--rating: 4.15;,Refrigerator,"['French Door', 'Bottom Mounted Freezer', '520 L Capacity', 'Digital Display', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control']"
Haier HRB-600PW 520 L 3 Star French Door Refrigerator (Vouge Lumiere),"₹1,36,290",--rating: 4.65;,Refrigerator,"['French Door', 'Bottom Mounted Freezer', '520 L Capacity', 'Digital Display', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control']"
Electrolux UltimateTaste 700 EQE5600B-S 564 L Side by Side Refrigerator,"₹1,14,990",--rating: 4.7;,Refrigerator,"['Side By Side', 'Bottom Mounted Freezer', 'Gross Capacity: 634 L & Net Capacity: 564 L Capacity', 'Intuitive user interface Display', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer']"
Rockwell SFRN550GT 495 L Double Glass Door Deep Freezer,"₹38,000",--rating: 4.45;,Refrigerator,"['Chest Freezer', '495 L Capacity', '5 Star Energy Rating', 'Door Lock', '4 years Product Warranty']"
Electrolux EQE5400D-S 547 L French Door Refrigerator,"₹99,990",--rating: 4.25;,Refrigerator,"['French Door', '547 L Capacity', 'Electronic Touch Control Display', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Deodorizer']"
Electrolux EQE5400D-B 547 L French Door Refrigerator,"₹1,02,990",--rating: 4.55;,Refrigerator,"['French Door', '547 L Capacity', 'Electronic Touch Control Display', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Deodorizer']"
Voltas CVF320DD 303 L Double Door Deep Freezer,"₹26,956",--rating: 4.1;,Refrigerator,"['Chest Freezer', '303 L Capacity', '5 Star Energy Rating', 'Door Lock', '4 years Product Warranty']"
Voltas CF320DA4-P-AL 303 L Double Door Deep Freezer,"₹24,490",--rating: 4.35;,Refrigerator,"['Chest Freezer', '303 L Capacity', '4 Star Energy Rating', 'Door Lock', '1 year Product Warranty']"
Haier HVC-505GT5 500 L Single Glass Door Visi Cooler,"₹42,150",--rating: 4.35;,Refrigerator,"['Visi Cooler', '500 L Capacity', '5 Star Energy Rating', 'Door Lock', '1 year Product Warranty', '10 years Compressor Warranty']"
Sharp SJ-DF207N2-PBR 187 L 2 Star Single Door Refrigerator,"₹13,590",--rating: 4;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '187 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Removable Gasket', 'Reciprocating Compressor', '2 Bottle Shelves']"
Voltas CVF321DA5-W-GW 303 L Double Door Deep Freezer,"₹25,590",--rating: 4.35;,Refrigerator,"['Chest Freezer', '303 L Capacity', '5 Star Energy Rating', 'Door Lock', '1 year Product Warranty']"
Croma CRLR522MDA342495 522 L French Door Refrigerator,"₹82,390",--rating: 4.5;,Refrigerator,"['French Door', '522 L Capacity', 'Digital Touch Pad Display', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Door Lock', 'Removable Gasket']"
Haier HVC-305GT5 300 L Single Glass Door Visi Cooler,"₹31,850",--rating: 4;,Refrigerator,"['Visi Cooler', '300 L Capacity', '5 Star Energy Rating', 'Door Lock', '4 years Product Warranty', '10 years Compressor Warranty']"
Whirlpool 215 VMPRO ROY 4S INV 192 L 4 Star Single Door Refrigerator,"₹23,600",--rating: 4.6;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '192 L Capacity', 'LED Display', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock']"
Candy CSS6600KS 602 L Side by Side Refrigerator,"₹51,990",--rating: 4.2;,Refrigerator,"['Side By Side', '602 L Capacity', 'Digital LED Touch Panel Display', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Child Lock', 'Removable Gasket']"
Voltas Beko RDC215A/W0BBRTM0B00GO 183 L 5 Star Single Door Refrigerator,"₹16,150",--rating: 4.65;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Removable Gasket', 'Reciprocating Compressor', '2 Bottle Shelves']"
Sharp SJ-DF207N2-GKG 193 L 2 Star Single Door Refrigerator,"₹16,990",--rating: 4.1;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', 'Gross Capacity: 193 L & Net Capacity: 187 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Deodorizer', 'Removable Gasket', '2 Bottle Shelves']"
Haier HCF-148HC 105 L Single Door Deep Freezer,"₹18,500",--rating: 4.7;,Refrigerator,"['Single Door', '105 L Capacity', 'Frost Free', 'Door Lock', '1 year Product Warranty', '3 years Compressor Warranty']"
Whirlpool NEO 258LH CLS PLS 212 L 2 Star Double Door Refrigerator,"₹29,150",--rating: 4.7;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '212 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Deodorizer', 'Door Lock']"
Motorola 584MS025MRB 584 L Side by Side Refrigerator,"₹44,990",--rating: 4.75;,Refrigerator,"['Side By Side', '584 L Capacity', 'Digital LED Control Display', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer', 'Child Lock', 'Door Alarm']"
LG GL-D199OBEC 185 L 2 Star Single Door Refrigerator,"₹18,999",--rating: 4.45;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']"
Voltas CVF360DA5-W-PL 360 L Double Door Deep Freezer,"₹30,295",--rating: 4.65;,Refrigerator,"['Chest Freezer', '360 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock', '1 year Product Warranty']"
LG GL-D199OFSC 185 L 2 Star Single Door Refrigerator,"₹18,299",--rating: 4.15;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']"
Motorola 180BD5MR25-B 180 L 5 Star Single Door Refrigerator,"₹29,990",--rating: 4.4;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '180 L Capacity', '5 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Child Lock', 'Door Lock', 'Removable Gasket']"
Whirlpool NEO SP258 CLS PLS 212 L 2 Star Double Door Refrigerator,"₹24,890",--rating: 4.7;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '212 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Deodorizer', 'Door Lock']"
Whirlpool Neo 278GD PRM Karigari 235 L 2 Star Double Door Refrigerator,"₹27,159",--rating: 4.5;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '235 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Door Alarm', 'Removable Gasket']"
LG GL-S312SNBY 272 L 2 Star Double Door Refrigerator,"₹30,990",--rating: 4.3;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '272 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer']"
Whirlpool 230 IMPRO GD PRM 3S 207 L 3 Star Single Door Refrigerator,"₹16,480",--rating: 4.3;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '207 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Non Inverter Compressor']"
Rockwell RVC600A 460 L Double Glass Door Visi Cooler,"₹58,000",--rating: 4;,Refrigerator,"['Multi Door', '460 L Capacity', 'Door Lock', 'Heavy Duty Compressor', '4 years Product Warranty']"
Whirlpool 230 IMPRO PRM 4S INV 207 L 4 Star Single Door Refrigerator,"₹19,890",--rating: 4.15;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '207 L Capacity', '4 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']"
LG GL-S322SESY 288 L 2 Star Double Door Refrigerator,"₹31,990",--rating: 4.2;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '288 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']"
Rockwell GFR450DDET 416 L Double Door Deep Freezer,"₹36,919",--rating: 4;,Refrigerator,"['Chest Freezer', '416 L Capacity', 'Door Lock', '3 years Product Warranty']"
Whirlpool 230 VMPRO ROY 4S INV 207 L 4 Star Single Door Refrigerator,"₹20,490",--rating: 4.35;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '192 L Capacity', 'LED Display', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock']"
Candy CDD2652ERB 240 L 2 Star Double Door Refrigerator,"₹20,990",--rating: 4.3;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '240 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Door Alarm']"
Rockwell SFR750TD 697 L Triple Door Deep Freezer,"₹44,904",--rating: 4.05;,Refrigerator,"['Chest Freezer', 'Gross Volume: 697 L & Net Volume: 602 L Capacity', '5 Star Energy Rating', 'Door Lock', '4 years Product Warranty']"
Samsung RR20F2825WR 183 L 5 Star Single Door Refrigerator,"₹17,290",--rating: 4.05;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '5 Star Energy Rating', 'Door Lock', 'Removable Gasket', 'Digital Inverter Compressor', '2 Bottle Shelves']"
Samsung RR20F2825WB 183 L 5 Star Single Door Refrigerator,"₹17,290",--rating: 4.35;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '5 Star Energy Rating', 'Door Lock', 'Removable Gasket', 'Digital Inverter Compressor', '2 Bottle Shelves']"
Samsung RR20F1823WR 183 L 3 Star Single Door Refrigerator,"₹18,663",--rating: 4.7;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '3 Star Energy Rating', 'Door Lock', 'Removable Gasket', 'Digital Inverter Compressor', '2 Bottle Shelves']"
Electrolux ETM5002C-S 503 L 1 Star Double Door Refrigerator,"₹66,490",--rating: 4.2;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '503 L Capacity', 'Intuitive user interface Display', '1 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Frost Free']"
Bosch CST20B34NI 207 L 4 Star Single Door Refrigerator,"₹19,990",--rating: 4.15;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '207 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']"
Electrolux ETM4302C-B 460 L 1 Star Double Door Refrigerator,"₹52,490",--rating: 4.1;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', 'Gross Capacity: 460 L & Net Capacity: 431 L Capacity', '1 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Deodorizer']"
Electrolux ETM5002C-B 503 L 1 Star Double Door Refrigerator,"₹61,990",--rating: 4.15;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', 'Gross Capacity: 536 L & Net Capacity: 503 L Capacity', 'Intuitive user interface Display', '1 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Frost Free']"
LG GL-S312SRWY 272 L 2 Star Double Door Refrigerator,"₹30,990",--rating: 4.2;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '272 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer']"
Electrolux ETM4302C-S 460 L 1 Star Double Door Refrigerator,"₹58,490",--rating: 4.4;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', 'Gross Capacity: 460 L & Net Capacity: 431 L Capacity', '1 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Deodorizer']"
Voltas Beko RDC240C/W0RBR0MHB00GO 208 L 3 Star Single Door Refrigerator,"₹17,670",--rating: 4.65;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '208 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Removable Gasket', 'Reciprocating Compressor', '1 Bottle Shelves']"
Haier HRT-683ISU1 598 L Side by Side Refrigerator,"₹75,790",--rating: 4.5;,Refrigerator,"['Side By Side', 'Top Mounted Freezer', '598 L Capacity', 'Digital LED Display', 'Wi-Fi Connectivity', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control']"
Rockwell RLR255 210 L Single Glass Door Visi Cooler,"₹71,934",--rating: 4.45;,Refrigerator,"['Single Door', '210 L Capacity', 'Digital LED Display', '1 year Product Warranty']"
Whirlpool 215 IMPRO GD ROY 4S Inv Silvia 192 L 4 Star Single Door Refrigerator,"₹19,490",--rating: 4.15;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '192 L Capacity', '4 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Bosch CTC35K22NI 334 L 2 Star Double Door Refrigerator,"₹39,990",--rating: 4.3;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '334 L Capacity', 'Temperature Display', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free']"
Godrej RD 195E TDF 185 L 5 Star Single Door Refrigerator,"₹16,290",--rating: 4.1;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Removable Gasket', 'Reciprocatory Compressor', '2 Bottle Shelves']"
Electrolux UltimateTaste 700 EQE5600B-S 634 L Side by Side Refrigerator,"₹1,10,990",--rating: 4;,Refrigerator,"['Side By Side', 'Bottom Mounted Freezer', 'Gross Capacity: 634 L & Net Capacity: 564 L Capacity', 'Intuitive user interface Display', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer']"
Haier HRT-683GOGU1 598 L Side by Side Refrigerator,"₹1,51,990",--rating: 4.5;,Refrigerator,"['Side By Side', 'Side Mounted Freezer', '598 L Capacity', 'Digital Control Panel Display', 'Wi-Fi Connectivity', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass']"
Whirlpool 215 IMPRO GD PRM 3S INV 192 L 3 Star Single Door Refrigerator,"₹18,450",--rating: 4.3;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '192 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'IntelliSense Inverter Compressor']"
Croma CRLR187DIF302707 187 L 5 Star Single Door Refrigerator,"₹16,990",--rating: 4.35;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '187 L Capacity', '5 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Deodorizer', 'Door Alarm']"
Croma CRLR320FID276260 320 L 3 Star Double Door Refrigerator,"₹33,494",--rating: 4.3;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '320 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Deodorizer']"
Croma CRLR290FID276258 290 L 3 Star Double Door Refrigerator,"₹31,490",--rating: 4.55;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '290 L Capacity', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Deodorizer']"
Voltas GT340GA5 339 L Glass Top Deep Freezer,"₹35,470",--rating: 4.25;,Refrigerator,"['Chest Freezer', '339 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock', '4 years Product Warranty']"
Godrej RD M200E TDI 194 L 5 Star Single Door Refrigerator,"₹17,459",--rating: 4.55;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '194 L Capacity', '5 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Removable Gasket', 'Inverter Compressor']"
Realme TechLife 180BD5RM25-BR 180 L 5 Star Single Door Refrigerator,"₹28,990",--rating: 4.1;,Refrigerator,"['Single Door', '180 L Capacity', '5 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Inverter Compressor']"
Lloyd GLDC182RRRT2JC 165 L 2 Star Single Door Refrigerator,"₹14,490",--rating: 4.35;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '165 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']"
Lloyd GLDF205SS2LC 188 L 5 Star Single Door Refrigerator,"₹16,690",--rating: 4.4;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '188 L Capacity', '5 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Deodorizer', 'Door Lock']"
Rockwell GFR550DDUC 550 L Double Door Deep Freezer,"₹36,772",--rating: 4.2;,Refrigerator,"['Chest Freezer', 'Gross Capacity: 550 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock', 'Heavy Duty Compressor', '1 year Product Warranty', '5 years Compressor Warranty']"
Samsung Bespoke RT56DG7A6AB1 530 L 1 Star Double Door Refrigerator,"₹60,987",--rating: 4.45;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '530 L Capacity', 'Wi-Fi Connectivity', 'APP Control', '1 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free']"
Rockwell GFRN250SDUC 179 L Single Door Deep Freezer,"₹32,160",--rating: 4.1;,Refrigerator,"['Chest Freezer', '179 L Capacity', '4 Star Energy Rating', 'Convertible', 'Door Lock', '1 year Product Warranty']"
Voltas 405 DD CF 393 L Double Door Deep Freezer,"₹31,990",--rating: 4.15;,Refrigerator,"['Chest Freezer', '393 L Capacity', 'Convertible', 'Door Lock']"
Realme TechLife 584MS025RMB 584 L Side by Side Refrigerator,"₹47,990",--rating: 4.65;,Refrigerator,"['Side By Side', '584 L Capacity', 'LED Digital Control Display', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Deodorizer', 'Child Lock', 'Door Alarm']"
Panasonic NR-A202BWHN 190 L 2 Star Single Door Refrigerator,"₹14,490",--rating: 4.25;,Refrigerator,"['Single Door', 'Top Mounted Freezer', '190 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Door Lock', 'Removable Gasket']"
Samsung Bespoke RT80F51C3KHL 467 L 3 Star Double Door Refrigerator,"₹57,990",--rating: 4.05;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '467 L Capacity', 'Wi-Fi Connectivity', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free']"
Midea MDRS704FGF46 560 L Side by Side Refrigerator,"₹47,990",--rating: 4.6;,Refrigerator,"['Side By Side', 'Top Mounted Freezer', '560 L Capacity', 'Digital LED Panel Display', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Deodorizer']"
Liebherr TDHgsB 3111 316 L 2 Star Double Door Refrigerator,"₹30,990",--rating: 4.3;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '316 L Capacity', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Frost Free', 'Door Alarm']"
Samsung Bespoke RT80F51C3BHL 467 L 3 Star Double Door Refrigerator HL,"₹65,978",--rating: 4.05;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '467 L Capacity', 'Wi-Fi Connectivity', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Convertible', 'Frost Free']"
Bosch CST18S23NI 187 L 3 Star Single Door Refrigerator,"₹15,990",--rating: 4.65;,Refrigerator,"['Single Door', '187 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', '2 Bottle Shelves', '1 year Product Warranty']"
Voltas CVF120SA3-P 114 L Single Door Deep Freezer,"₹16,490",--rating: 4.1;,Refrigerator,"['Chest Freezer', '114 L Capacity', '3 Star Energy Rating', 'Convertible', 'Frost Free', 'Door Lock']"
Haier HRT-683WISU1 592 L Side by Side Refrigerator,"₹83,990",--rating: 4.75;,Refrigerator,"['Side By Side', 'Side Mounted Freezer', '592 L Capacity', 'Digital Control LED Display', 'Wi-Fi Connectivity', 'APP Control', '3 Star Energy Rating', 'Inverter Technology', 'Toughened Glass']"
Blue Star CHFDD300DGSW 284 L Double Door Deep Freezer,"₹26,900",--rating: 4.65;,Refrigerator,"['Chest Freezer', '284 L Capacity', 'Frost Free', 'Door Lock']"
LG GL-T492NPZR 466 L 1 Star Double Door Refrigerator,"₹53,990",--rating: 4.6;,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '466 L Capacity', 'Wi-Fi Connectivity', 'APP Control', '2 Star Energy Rating', 'Inverter Technology', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free']"
Voltas CF320DA4-P 320 L Double Door Deep Freezer,"₹27,950",--rating: 4;,Refrigerator,"['Chest Freezer', '320 L Capacity', '3 Star Energy Rating', 'Convertible', 'Door Lock']"
Blue Star CF3-400MEW 401 L Double Door Deep Freezer,"₹29,800",--rating: 4;,Refrigerator,"['Chest Freezer', '401 L Capacity', '3 Star Energy Rating', 'Convertible', 'Frost Free', 'Door Lock']"
Rockwell SFR110NU 85 L Single Door Deep Freezer,"₹15,000",--rating: 4.55;,Refrigerator,"['Chest Freezer', '85 L Capacity', '1 Star Energy Rating', 'Door Lock', '1 year Product Warranty', '4 years Compressor Warranty']"
Voltas VCGT450SD 450 L Single Glass Door Visi Cooler,"₹38,503",--rating: 4.25;,Refrigerator,"['Chest Freezer', '450 L Capacity', 'Door Lock', '1 year Product Warranty']"
